datetime,currency,impact,event,actual,forecast,previous
2021-05-25 06:00:00+00:00,EUR,2,Gross Domestic Product w.d.a (YoY),-3.4,,-3.3
2021-05-25 08:00:00+00:00,EUR,2,IFO – Business Climate,99.2,98.2,96.8
2021-05-25 08:00:00+00:00,EUR,2,IFO – Current Assessment,95.7,95.5,94.1
2021-05-25 08:00:00+00:00,EUR,2,IFO – Expectations,102.9,101.4,99.5
2021-05-25 13:00:00+00:00,USD,2,Housing Price Index (MoM),1.4,,0.9
2021-05-25 13:00:00+00:00,USD,2,S&P/Case-Shiller Home Price Indices (YoY),13.3,11.7,11.9
2021-05-25 14:00:00+00:00,EUR,2,ECB's Lane speech,,,
2021-05-25 14:00:00+00:00,USD,2,Consumer Confidence,,,
2021-05-25 14:00:00+00:00,USD,2,New Home Sales (MoM),0.863,0.95,1.021
2021-05-25 16:00:00+00:00,GBP,2,BoE's Tenreyro speech,,,
2021-05-25 22:45:00+00:00,NZD,2,Exports,5.37,,5.68
2021-05-25 22:45:00+00:00,NZD,2,Imports,4.98,,5.65
2021-05-25 22:45:00+00:00,NZD,2,Trade Balance NZD (YoY),0.73,,1.69
2021-05-26 00:30:00+00:00,AUD,2,Westpac Leading Index (MoM),0.2,,0.38
2021-05-26 02:00:00+00:00,NZD,3,RBNZ Interest Rate Decision,0.25,0.25,0.25
2021-05-26 02:00:00+00:00,NZD,3,RBNZ Monetary Policy Review,,,
2021-05-26 02:00:00+00:00,NZD,3,RBNZ Monetary Policy Statement,,,
2021-05-26 03:00:00+00:00,NZD,3,RBNZ Press Conference,,,
2021-05-26 05:00:00+00:00,JPY,2,Leading Economic Index,102.5,,103.2
2021-05-26 08:00:00+00:00,CHF,2,ZEW Survey – Expectations,72.2,67.4,68.3
2021-05-26 14:00:00+00:00,USD,2,Fed's Quarles speech,,,
2021-05-26 17:00:00+00:00,CAD,2,BoC's Lane speech,,,
2021-05-26 19:00:00+00:00,USD,2,Fed's Quarles speech,,,
2021-05-27 06:00:00+00:00,EUR,2,GfK Consumer Confidence Survey,-7.0,-5.2,-8.8
2021-05-27 09:45:00+00:00,EUR,2,ECB's De Guindos speech,,,
2021-05-27 11:00:00+00:00,GBP,2,BoE's Vlieghe speech,,,
2021-05-27 12:00:00+00:00,EUR,2,German Buba President Weidmann speech,,,
2021-05-27 12:30:00+00:00,USD,2,Core Personal Consumption Expenditures (QoQ),2.5,2.3,2.3
2021-05-27 12:30:00+00:00,USD,3,Durable Goods Orders,-1.3,0.7,0.5
2021-05-27 12:30:00+00:00,USD,2,Durable Goods Orders ex Defense,0.0,,0.5
2021-05-27 12:30:00+00:00,USD,2,Durable Goods Orders ex Transportation,1.0,0.8,1.6
2021-05-27 12:30:00+00:00,USD,3,Gross Domestic Product Annualized,6.4,6.5,6.4
2021-05-27 12:30:00+00:00,USD,2,Gross Domestic Product Price Index,4.3,4.1,4.1
2021-05-27 12:30:00+00:00,USD,2,Initial Jobless Claims,406.0,425.0,444.0
2021-05-27 12:30:00+00:00,USD,2,Initial Jobless Claims 4-week average,458.75,,504.75
2021-05-27 12:30:00+00:00,USD,3,Nondefense Capital Goods Orders ex Aircraft,2.3,0.8,0.9
2021-05-27 12:30:00+00:00,USD,2,Personal Consumption Expenditures Prices (QoQ),3.7,,3.5
2021-05-27 13:30:00+00:00,EUR,2,ECB's Schnabel speech,,,
2021-05-27 14:00:00+00:00,USD,2,Fed's Quarles speech,,,
2021-05-27 14:00:00+00:00,USD,2,Pending Home Sales (MoM),-4.4,0.8,1.9
2021-05-27 15:00:00+00:00,EUR,2,ECB's Schnabel speech,,,
2021-05-27 15:00:00+00:00,USD,2,Treasury Sec Yellen speech,,,
2021-05-27 22:00:00+00:00,NZD,2,ANZ – Roy Morgan Consumer Confidence,114.0,,115.4
2021-05-27 23:30:00+00:00,JPY,2,Jobs / Applicants Ratio,1.09,1.1,1.1
2021-05-27 23:30:00+00:00,JPY,2,Tokyo Consumer Price Index (YoY),-0.4,-0.8,-0.6
2021-05-27 23:30:00+00:00,JPY,2,"Tokyo CPI ex Food, Energy (YoY)",-0.1,0.1,0.0
2021-05-27 23:30:00+00:00,JPY,2,Tokyo CPI ex Fresh Food (YoY),-0.2,-0.2,-0.2
2021-05-27 23:30:00+00:00,JPY,2,Unemployment Rate,2.8,2.7,2.6
2021-05-28 07:00:00+00:00,CHF,2,KOF Leading Indicator,143.2,136.0,134.0
2021-05-28 09:00:00+00:00,EUR,2,Business Climate,1.5,,1.13
2021-05-28 09:00:00+00:00,EUR,2,Consumer Confidence,-5.1,-5.1,-5.1
2021-05-28 12:30:00+00:00,USD,2,Core Personal Consumption Expenditures - Price Index (MoM),0.7,0.6,0.4
2021-05-28 12:30:00+00:00,USD,2,Core Personal Consumption Expenditures - Price Index (YoY),3.1,2.9,1.8
2021-05-28 12:30:00+00:00,USD,2,Personal Income (MoM),-13.1,-14.1,21.1
2021-05-28 12:30:00+00:00,USD,2,Personal Spending,0.5,0.5,4.2
2021-05-28 13:45:00+00:00,USD,2,Chicago PMI,75.2,68.0,72.1
2021-05-28 14:00:00+00:00,USD,2,Michigan Consumer Expectations Index,78.8,,77.6
2021-05-28 14:00:00+00:00,USD,2,Michigan Consumer Sentiment Index,82.9,82.9,82.8
2021-05-28 14:00:00+00:00,USD,2,UoM 1-year Consumer Inflation Expectations,4.6,,4.6
2021-05-28 14:00:00+00:00,USD,2,UoM 5-year Consumer Inflation Expectation,3.0,,3.1
2021-05-30 23:50:00+00:00,JPY,2,Industrial Production (YoY),15.4,3.5,3.4
2021-05-30 23:50:00+00:00,JPY,2,Large Retailer Sales,15.5,,3.0
2021-05-30 23:50:00+00:00,JPY,2,Retail Trade (YoY),12.0,,5.2
2021-05-30 23:50:00+00:00,JPY,2,Retail Trade s.a (MoM),-4.5,,1.2
2021-05-31 01:00:00+00:00,AUD,2,TD-MI Inflation Gauge (MoM),-0.2,,0.4
2021-05-31 01:00:00+00:00,AUD,2,TD-MI Inflation Gauge (YoY),3.3,,2.3
2021-05-31 12:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (YoY),2.4,2.5,2.1
2021-05-31 12:30:00+00:00,CAD,2,Current Account,1.18,3.4,-7.26
2021-05-31 22:30:00+00:00,AUD,2,AiG Performance of Mfg Index,61.8,,61.7
2021-05-31 22:45:00+00:00,NZD,2,Building Permits s.a. (MoM),4.8,,17.9
2021-06-01 01:30:00+00:00,AUD,2,Building Permits (MoM),-8.6,-10.0,17.4
2021-06-01 04:30:00+00:00,AUD,3,RBA Interest Rate Decision,0.1,0.1,0.1
2021-06-01 04:30:00+00:00,AUD,3,RBA Rate Statement,,,
2021-06-01 06:30:00+00:00,CHF,2,Real Retail Sales (YoY),35.7,,22.6
2021-06-01 07:00:00+00:00,CHF,3,Gross Domestic Product (QoQ),-0.5,-0.5,0.3
2021-06-01 07:00:00+00:00,CHF,2,Gross Domestic Product (YoY),-0.5,-0.2,-1.6
2021-06-01 07:55:00+00:00,EUR,2,HCOB Manufacturing PMI,,64.0,
2021-06-01 07:55:00+00:00,EUR,2,Unemployment Change,-15.0,-9.0,9.0
2021-06-01 07:55:00+00:00,EUR,2,Unemployment Rate s.a.,6.0,6.0,6.0
2021-06-01 08:30:00+00:00,GBP,2,S&P Global Manufacturing PMI,,66.1,
2021-06-01 09:00:00+00:00,EUR,3,Core Harmonized Index of Consumer Prices (YoY),0.9,0.9,0.7
2021-06-01 09:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (YoY),2.0,1.9,1.6
2021-06-01 09:00:00+00:00,EUR,2,Unemployment Rate,8.0,8.1,8.1
2021-06-01 10:00:00+00:00,USD,2,OPEC Meeting,,,
2021-06-01 12:30:00+00:00,CAD,2,Gross Domestic Product (MoM),1.1,1.0,0.4
2021-06-01 12:30:00+00:00,CAD,3,Gross Domestic Product Annualized,5.6,6.7,9.6
2021-06-01 13:30:00+00:00,CAD,2,Gross Domestic Product (QoQ),1.4,,2.3
2021-06-01 13:30:00+00:00,CAD,2,S&P Global Manufacturing PMI,,57.9,
2021-06-01 13:45:00+00:00,USD,2,S&P Global Manufacturing PMI,,61.5,
2021-06-01 14:00:00+00:00,USD,2,ISM Manufacturing Employment Index,50.9,61.5,55.1
2021-06-01 14:00:00+00:00,USD,2,ISM Manufacturing New Orders Index,67.0,66.3,64.3
2021-06-01 14:00:00+00:00,USD,3,ISM Manufacturing PMI,61.2,60.7,60.7
2021-06-01 14:00:00+00:00,USD,2,ISM Manufacturing Prices Paid,88.0,86.8,89.6
2021-06-01 15:00:00+00:00,GBP,3,BoE's Governor Bailey speech,,,
2021-06-01 18:00:00+00:00,USD,2,Fed's Brainard speech,,,
2021-06-02 01:30:00+00:00,AUD,3,Gross Domestic Product (QoQ),1.8,1.5,3.1
2021-06-02 01:30:00+00:00,AUD,2,Gross Domestic Product (YoY),1.1,0.6,-1.1
2021-06-02 06:00:00+00:00,EUR,2,Retail Sales (MoM),-5.5,-2.0,7.7
2021-06-02 06:00:00+00:00,EUR,3,Retail Sales (YoY),4.4,10.1,11.0
2021-06-02 09:00:00+00:00,AUD,2,RBA's Debelle speech,,,
2021-06-02 15:45:00+00:00,EUR,2,German Buba President Weidmann speech,,,
2021-06-02 17:10:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2021-06-02 18:00:00+00:00,USD,2,Fed's Beige Book,,,
2021-06-02 22:30:00+00:00,AUD,2,AiG Performance of Construction Index,58.3,,59.1
2021-06-02 23:00:00+00:00,AUD,2,S&P Global Services PMI,,58.2,
2021-06-03 01:30:00+00:00,AUD,2,Exports (MoM),3.0,,-2.0
2021-06-03 01:30:00+00:00,AUD,2,Imports (MoM),-3.0,,4.0
2021-06-03 01:30:00+00:00,AUD,3,Retail Sales s.a. (MoM),1.1,1.1,1.1
2021-06-03 01:30:00+00:00,AUD,3,Trade Balance (MoM),8028.0,7900.0,5574.0
2021-06-03 07:55:00+00:00,EUR,2,HCOB Composite PMI,,56.2,
2021-06-03 08:00:00+00:00,EUR,2,HCOB Composite PMI,,56.9,
2021-06-03 08:30:00+00:00,GBP,2,S&P Global Composite PMI,,,
2021-06-03 12:15:00+00:00,USD,3,ADP Employment Change,978.0,650.0,742.0
2021-06-03 12:30:00+00:00,USD,2,Initial Jobless Claims,385.0,395.0,406.0
2021-06-03 12:30:00+00:00,USD,2,Initial Jobless Claims 4-week average,428.0,,458.75
2021-06-03 12:30:00+00:00,USD,2,Nonfarm Productivity,5.4,5.5,5.4
2021-06-03 12:30:00+00:00,USD,2,Unit Labor Costs,1.7,-0.4,-0.3
2021-06-03 13:45:00+00:00,USD,2,S&P Global Composite PMI,,68.1,
2021-06-03 13:45:00+00:00,USD,2,S&P Global Services PMI,,70.1,
2021-06-03 14:00:00+00:00,USD,2,ISM Services Employment Index,55.3,58.0,58.8
2021-06-03 14:00:00+00:00,USD,2,ISM Services New Orders Index,63.9,57.9,63.2
2021-06-03 14:00:00+00:00,USD,3,ISM Services PMI,64.0,63.0,62.7
2021-06-03 14:00:00+00:00,USD,2,ISM Services Prices Paid,80.6,75.9,76.8
2021-06-03 16:00:00+00:00,GBP,3,BoE's Governor Bailey speech,,,
2021-06-03 19:05:00+00:00,USD,2,Fed's Quarles speech,,,
2021-06-03 23:30:00+00:00,JPY,2,Overall Household Spending (YoY),13.0,9.3,6.2
2021-06-04 09:00:00+00:00,EUR,2,Retail Sales (MoM),-3.1,-1.2,2.7
2021-06-04 09:00:00+00:00,EUR,3,Retail Sales (YoY),23.9,25.5,12.0
2021-06-04 11:00:00+00:00,USD,3,Fed's Chair Powell speech,,,
2021-06-04 12:30:00+00:00,CAD,2,Average Hourly Wages (YoY),-1.44,,-1.6
2021-06-04 12:30:00+00:00,CAD,3,Net Change in Employment,-68.0,-20.0,-207.1
2021-06-04 12:30:00+00:00,CAD,2,Participation Rate,64.6,,64.9
2021-06-04 12:30:00+00:00,CAD,3,Unemployment Rate,8.2,8.2,8.1
2021-06-04 12:30:00+00:00,USD,2,Average Hourly Earnings (MoM),0.5,0.2,0.7
2021-06-04 12:30:00+00:00,USD,2,Average Hourly Earnings (YoY),2.0,-0.4,0.3
2021-06-04 12:30:00+00:00,USD,2,Labor Force Participation Rate,61.6,,61.7
2021-06-04 12:30:00+00:00,USD,3,Nonfarm Payrolls,559.0,650.0,266.0
2021-06-04 12:30:00+00:00,USD,2,U6 Underemployment Rate,10.2,,10.4
2021-06-04 12:30:00+00:00,USD,2,Unemployment Rate,5.8,5.9,6.1
2021-06-04 14:00:00+00:00,CAD,2,Ivey Purchasing Managers Index,59.8,,59.9
2021-06-04 14:00:00+00:00,CAD,2,Ivey Purchasing Managers Index s.a,64.7,,60.6
2021-06-04 14:00:00+00:00,USD,2,Factory Orders (MoM),-0.6,-0.2,1.1
2021-06-04 14:15:00+00:00,USD,3,President Biden speech,,,
2021-06-07 05:00:00+00:00,JPY,2,Leading Economic Index,103.0,102.9,102.5
2021-06-07 05:45:00+00:00,CHF,2,Unemployment Rate s.a (MoM),3.0,,3.1
2021-06-07 06:00:00+00:00,EUR,2,Factory Orders s.a. (MoM),-0.2,1.0,3.0
2021-06-07 23:01:00+00:00,GBP,2,BRC Like-For-Like Retail Sales (YoY),18.5,,39.6
2021-06-07 23:50:00+00:00,JPY,2,Current Account n.s.a.,1321.8,1500.6,2650.1
2021-06-07 23:50:00+00:00,JPY,3,Gross Domestic Product (QoQ),-1.0,-1.2,-1.3
2021-06-07 23:50:00+00:00,JPY,2,Gross Domestic Product Annualized,-3.9,-4.8,-5.1
2021-06-08 06:00:00+00:00,EUR,2,Industrial Production s.a. (MoM),-1.0,0.7,2.5
2021-06-08 09:00:00+00:00,EUR,2,ZEW Survey – Current Situation,-9.1,-27.8,-40.1
2021-06-08 09:00:00+00:00,EUR,2,ZEW Survey – Economic Sentiment,79.8,86.0,84.4
2021-06-08 09:00:00+00:00,EUR,3,Gross Domestic Product s.a. (QoQ),-0.3,-0.6,-0.6
2021-06-08 09:00:00+00:00,EUR,3,Gross Domestic Product s.a. (YoY),-1.3,-1.8,-1.8
2021-06-08 09:00:00+00:00,EUR,2,ZEW Survey – Economic Sentiment,81.3,77.0,84.0
2021-06-08 12:30:00+00:00,CAD,2,International Merchandise Trade,0.59,-0.8,-1.14
2021-06-08 12:30:00+00:00,USD,2,Goods and Services Trade Balance,-68.9,-69.0,-74.4
2021-06-08 23:30:00+00:00,AUD,2,RBA's Kent speech,,,
2021-06-09 00:30:00+00:00,AUD,2,Westpac Consumer Confidence,-5.2,,-4.8
2021-06-09 06:00:00+00:00,EUR,2,Trade Balance s.a.,15.9,19.5,14.3
2021-06-09 14:00:00+00:00,CAD,3,BoC Interest Rate Decision,0.25,0.25,0.25
2021-06-09 14:00:00+00:00,CAD,3,BoC Monetary Policy Statement,,,
2021-06-10 01:00:00+00:00,AUD,2,Consumer Inflation Expectations,4.4,3.6,3.5
2021-06-10 04:30:00+00:00,AUD,2,HIA New Home Sales (MoM),15.2,,-54.4
2021-06-10 11:45:00+00:00,EUR,3,ECB Main Refinancing Operations Rate,0.0,0.0,0.0
2021-06-10 11:45:00+00:00,EUR,3,ECB Rate On Deposit Facility,-0.5,-0.5,-0.5
2021-06-10 12:05:00+00:00,GBP,2,BoE's Haldane speech,,,
2021-06-10 12:30:00+00:00,EUR,3,ECB Press Conference,,,
2021-06-10 12:30:00+00:00,USD,2,Consumer Price Index (MoM),0.6,0.4,0.8
2021-06-10 12:30:00+00:00,USD,2,Consumer Price Index (YoY),5.0,4.7,4.2
2021-06-10 12:30:00+00:00,USD,2,Consumer Price Index Core s.a,275.72,,273.7
2021-06-10 12:30:00+00:00,USD,3,Consumer Price Index ex Food & Energy (MoM),0.7,0.4,0.9
2021-06-10 12:30:00+00:00,USD,3,Consumer Price Index ex Food & Energy (YoY),3.8,3.4,3.0
2021-06-10 12:30:00+00:00,USD,2,Initial Jobless Claims,376.0,370.0,385.0
2021-06-10 12:30:00+00:00,USD,2,Initial Jobless Claims 4-week average,402.5,,428.0
2021-06-10 17:00:00+00:00,CAD,2,BoC's Lane speech,,,
2021-06-10 18:00:00+00:00,USD,2,Monthly Budget Statement,-132.0,,-226.0
2021-06-10 22:30:00+00:00,NZD,2,Business NZ PMI,58.6,54.4,58.4
2021-06-11 00:00:00+00:00,EUR,3,G7 Meeting,,,
2021-06-11 06:00:00+00:00,GBP,2,Gross Domestic Product (MoM),2.3,2.4,2.1
2021-06-11 06:00:00+00:00,GBP,2,Industrial Production (MoM),-1.3,1.2,1.8
2021-06-11 06:00:00+00:00,GBP,2,Manufacturing Production (MoM),-0.3,1.5,2.1
2021-06-11 06:00:00+00:00,GBP,2,Manufacturing Production (YoY),39.7,41.8,4.8
2021-06-11 08:30:00+00:00,GBP,3,BoE's Governor Bailey speech,,,
2021-06-11 11:00:23.250000+00:00,GBP,2,NIESR GDP Estimate (3M),3.8,,1.3
2021-06-11 14:00:00+00:00,USD,2,Michigan Consumer Expectations Index,83.8,,78.8
2021-06-11 14:00:00+00:00,USD,3,Michigan Consumer Sentiment Index,86.4,84.0,82.9
2021-06-11 14:00:00+00:00,USD,2,UoM 1-year Consumer Inflation Expectations,4.0,,4.6
2021-06-11 14:00:00+00:00,USD,2,UoM 5-year Consumer Inflation Expectation,2.8,,3.0
2021-06-11 15:00:00+00:00,CAD,2,BoC's Beaudry speech,,,
2021-06-12 00:00:00+00:00,EUR,3,G7 Meeting,,,
2021-06-13 00:00:00+00:00,EUR,3,G7 Meeting,,,
2021-06-14 04:30:00+00:00,JPY,2,Industrial Production (YoY),15.8,15.4,15.4
2021-06-14 09:00:00+00:00,EUR,2,Industrial Production s.a. (MoM),0.8,0.4,0.1
2021-06-14 13:00:00+00:00,EUR,2,ECB's Schnabel speech,,,
2021-06-14 13:00:00+00:00,GBP,3,BoE's Governor Bailey speech,,,
2021-06-14 21:00:00+00:00,NZD,2,REINZ House Price Index (MoM),1.0,,0.6
2021-06-15 01:30:00+00:00,AUD,2,House Price Index (QoQ),5.4,5.5,3.0
2021-06-15 01:30:00+00:00,AUD,3,RBA Meeting Minutes,,,
2021-06-15 06:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (YoY),2.4,2.4,2.4
2021-06-15 06:00:00+00:00,GBP,2,Average Earnings Excluding Bonus (3Mo/Yr),5.6,5.3,4.6
2021-06-15 06:00:00+00:00,GBP,2,Average Earnings Including Bonus (3Mo/Yr),5.6,4.9,4.0
2021-06-15 06:00:00+00:00,GBP,3,Claimant Count Change,-92.6,,-15.1
2021-06-15 06:00:00+00:00,GBP,2,Claimant Count Rate,6.2,,7.2
2021-06-15 06:00:00+00:00,GBP,3,Employment Change (3M),113.0,,84.0
2021-06-15 06:00:00+00:00,GBP,3,ILO Unemployment Rate (3M),4.7,4.7,4.8
2021-06-15 11:00:00+00:00,EUR,2,ECB's Lane speech,,,
2021-06-15 12:15:00+00:00,GBP,3,BoE's Governor Bailey speech,,,
2021-06-15 12:30:00+00:00,USD,2,Producer Price Index ex Food & Energy (YoY),4.8,4.8,4.1
2021-06-15 12:30:00+00:00,USD,3,Retail Sales (MoM),-1.3,-0.8,0.0
2021-06-15 12:30:00+00:00,USD,3,Retail Sales Control Group,-0.7,-0.6,-1.5
2021-06-15 12:30:00+00:00,USD,2,Retail Sales ex Autos (MoM),-0.7,0.2,-0.8
2021-06-15 13:50:00+00:00,EUR,2,ECB's Panetta speech,,,
2021-06-15 23:50:00+00:00,JPY,2,Exports (YoY),49.6,51.3,38.0
2021-06-15 23:50:00+00:00,JPY,2,Imports (YoY),27.9,26.6,12.8
2021-06-15 23:50:00+00:00,JPY,2,Merchandise Trade Balance Total,-187.1,-91.2,255.3
2021-06-16 00:30:00+00:00,AUD,2,Westpac Leading Index (MoM),-0.06,,0.2
2021-06-16 06:00:00+00:00,GBP,2,Consumer Price Index (MoM),0.6,0.3,0.6
2021-06-16 06:00:00+00:00,GBP,3,Consumer Price Index (YoY),2.1,1.8,1.5
2021-06-16 06:00:00+00:00,GBP,2,Core Consumer Price Index (YoY),2.0,1.5,1.3
2021-06-16 06:00:00+00:00,GBP,2,PPI Core Output (MoM) n.s.a,0.4,0.2,0.5
2021-06-16 06:00:00+00:00,GBP,2,PPI Core Output (YoY) n.s.a ,2.7,2.9,2.5
2021-06-16 06:00:00+00:00,GBP,2,Retail Price Index (MoM),0.3,0.3,1.4
2021-06-16 06:00:00+00:00,GBP,2,Retail Price Index (YoY),3.3,3.3,2.9
2021-06-16 09:00:00+00:00,EUR,2,ECB's De Guindos speech,,,
2021-06-16 09:00:00+00:00,EUR,2,Labor Cost Index,1.5,3.3,3.0
2021-06-16 09:40:00+00:00,EUR,2,10-y Bond Auction,-0.19,,-0.09
2021-06-16 12:30:00+00:00,CAD,2,BoC Consumer Price Index Core (MoM),0.4,0.4,0.5
2021-06-16 12:30:00+00:00,CAD,3,BoC Consumer Price Index Core (YoY),2.8,2.4,2.3
2021-06-16 12:30:00+00:00,CAD,2,Consumer Price Index - Core (MoM),0.4,,0.7
2021-06-16 12:30:00+00:00,CAD,2,Consumer Price Index (MoM),0.5,0.4,0.5
2021-06-16 12:30:00+00:00,CAD,2,Consumer Price Index (YoY),3.6,3.5,3.4
2021-06-16 12:30:00+00:00,USD,2,Building Permits (MoM),1.681,1.73,1.76
2021-06-16 12:30:00+00:00,USD,2,Housing Starts (MoM),1.572,1.63,1.569
2021-06-16 18:00:00+00:00,USD,3,Fed Interest Rate Decision,0.25,0.25,0.25
2021-06-16 18:00:00+00:00,USD,3,Fed Monetary Policy Statement,,,
2021-06-16 18:00:00+00:00,USD,3,FOMC Economic Projections,,,
2021-06-16 18:00:00+00:00,USD,3,Interest Rate Projections - 1st year,0.1,,0.1
2021-06-16 18:00:00+00:00,USD,3,Interest Rate Projections - 2nd year,0.6,,0.1
2021-06-16 18:00:00+00:00,USD,3,Interest Rate Projections - Current,0.1,,0.1
2021-06-16 18:00:00+00:00,USD,3,Interest Rate Projections - Longer,2.5,,2.5
2021-06-16 18:30:00+00:00,USD,3,FOMC Press Conference,,,
2021-06-16 22:30:00+00:00,CAD,3,BoC's Governor Macklem speech,,,
2021-06-16 22:45:00+00:00,NZD,3,Gross Domestic Product (QoQ),1.6,0.5,-1.0
2021-06-16 22:45:00+00:00,NZD,3,Gross Domestic Product (YoY),2.4,0.9,-0.9
2021-06-17 00:00:00+00:00,AUD,3,RBA's Governor Lowe speech,,,
2021-06-17 00:00:00+00:00,EUR,2,Eurogroup Meeting,,,
2021-06-17 01:30:00+00:00,AUD,3,Employment Change s.a.,115.2,30.0,-30.6
2021-06-17 01:30:00+00:00,AUD,2,Full-Time Employment,97.5,,33.8
2021-06-17 01:30:00+00:00,AUD,3,Unemployment Rate s.a.,5.1,5.5,5.5
2021-06-17 04:30:00+00:00,CHF,2,SNB Financial Stability Report,,,
2021-06-17 07:30:00+00:00,CHF,3,SNB Interest Rate Decision,-0.75,-0.75,-0.75
2021-06-17 07:30:00+00:00,CHF,3,SNB Monetary Policy Assessment,,,
2021-06-17 08:00:00+00:00,CHF,3,SNB Press Conference,,,
2021-06-17 09:00:00+00:00,EUR,2,Core Harmonized Index of Consumer Prices (MoM),0.2,0.2,0.5
2021-06-17 09:00:00+00:00,EUR,2,Core Harmonized Index of Consumer Prices (YoY),1.0,0.9,0.9
2021-06-17 09:00:00+00:00,EUR,2,Harmonized Index of Consumer Prices (MoM),0.3,0.3,0.6
2021-06-17 12:30:00+00:00,EUR,2,ECB's Lane speech,,,
2021-06-17 12:30:00+00:00,USD,2,Initial Jobless Claims,412.0,359.0,376.0
2021-06-17 12:30:00+00:00,USD,2,Initial Jobless Claims 4-week average,395.0,,402.5
2021-06-17 12:30:00+00:00,USD,2,Philadelphia Fed Manufacturing Survey,30.7,31.0,31.5
2021-06-17 23:30:00+00:00,JPY,2,National Consumer Price Index (YoY),-0.1,-0.7,-0.4
2021-06-17 23:30:00+00:00,JPY,2,"National CPI ex Food, Energy (YoY)",-0.2,-0.2,-0.2
2021-06-17 23:30:00+00:00,JPY,2,National CPI ex Fresh Food (YoY),0.1,0.1,-0.1
2021-06-18 03:00:00+00:00,JPY,3,BoJ Interest Rate Decision,-0.1,-0.1,-0.1
2021-06-18 03:00:00+00:00,JPY,3,BoJ Monetary Policy Statement,,,
2021-06-18 06:00:00+00:00,EUR,2,Producer Price Index (MoM),1.5,0.7,0.8
2021-06-18 06:00:00+00:00,JPY,3,BoJ Press Conference,,,
2021-06-18 06:00:00+00:00,GBP,2,Retail Sales (MoM),-1.4,1.6,9.2
2021-06-18 06:00:00+00:00,GBP,2,Retail Sales (YoY),24.6,29.0,42.4
2021-06-18 06:00:00+00:00,GBP,2,Retail Sales ex-Fuel (MoM),-2.1,1.5,9.0
2021-06-18 06:00:00+00:00,GBP,2,Retail Sales ex-Fuel (YoY),21.7,27.3,37.7
2021-06-18 07:00:00+00:00,EUR,2,EcoFin Meeting,,,
2021-06-21 01:30:00+00:00,AUD,3,Retail Sales s.a. (MoM),0.1,0.7,1.1
2021-06-21 12:30:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2021-06-21 12:30:00+00:00,USD,2,Chicago Fed National Activity Index ,0.29,,0.24
2021-06-21 14:15:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2021-06-21 19:00:00+00:00,USD,2,Fed's Williams speech,,,
2021-06-21 21:00:00+00:00,NZD,2,Westpac Consumer Survey,107.1,99.5,105.2
2021-06-22 14:00:00+00:00,EUR,2,Consumer Confidence,-3.3,-3.0,-5.1
2021-06-22 14:00:00+00:00,EUR,2,ECB's Lane speech,,,
2021-06-22 17:30:00+00:00,EUR,2,ECB's Schnabel speech,,,
2021-06-22 18:00:00+00:00,USD,3,Fed's Chair Powell testifies,,,
2021-06-22 23:00:00+00:00,AUD,2,S&P Global Manufacturing PMI,,60.4,
2021-06-22 23:00:00+00:00,AUD,2,S&P Global Services PMI,,58.3,
2021-06-22 23:50:00+00:00,JPY,3,BoJ Monetary Policy Meeting Minutes,,,
2021-06-23 03:25:00+00:00,AUD,2,RBA's Ellis speech,,,
2021-06-23 05:00:00+00:00,JPY,2,Leading Economic Index,103.8,103.0,103.0
2021-06-23 07:30:00+00:00,EUR,3,HCOB Composite PMI,,57.5,
2021-06-23 07:30:00+00:00,EUR,3,HCOB Manufacturing PMI,,63.0,
2021-06-23 07:30:00+00:00,EUR,2,HCOB Services PMI,,55.5,
2021-06-23 07:30:00+00:00,EUR,2,ECB's De Guindos speech,,,
2021-06-23 08:00:00+00:00,EUR,3,HCOB Composite PMI,,58.8,
2021-06-23 08:00:00+00:00,EUR,2,HCOB Manufacturing PMI,,62.1,
2021-06-23 08:00:00+00:00,EUR,2,HCOB Services PMI,,57.5,
2021-06-23 08:30:00+00:00,GBP,2,S&P Global Composite PMI,,,
2021-06-23 08:30:00+00:00,GBP,2,S&P Global Manufacturing PMI,,64.0,
2021-06-23 08:30:00+00:00,GBP,3,S&P Global Services PMI,,62.8,
2021-06-23 12:30:00+00:00,CAD,3,Retail Sales (MoM),-5.7,-5.0,3.6
2021-06-23 12:30:00+00:00,CAD,2,Retail Sales ex Autos (MoM),-7.2,-5.0,4.3
2021-06-23 13:00:00+00:00,CHF,2,SNB Quarterly Bulletin,,,
2021-06-23 13:10:00+00:00,USD,2,Fed's Bowman speech,,,
2021-06-23 13:45:00+00:00,USD,2,S&P Global Composite PMI,,,
2021-06-23 13:45:00+00:00,USD,2,S&P Global Manufacturing PMI,,61.4,
2021-06-23 13:45:00+00:00,USD,2,S&P Global Services PMI,,70.0,
2021-06-23 14:00:00+00:00,USD,2,New Home Sales (MoM),0.769,0.87,0.863
2021-06-23 18:00:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2021-06-23 20:30:00+00:00,USD,2,Fed's Rosengren speech,,,
