datetime,currency,impact,event,actual,forecast,previous
2020-09-23 13:30:00+00:00,USD,2,Cushing Crude Oil Inventories,0.004,0.028,-0.074
2020-09-23 15:00:00+00:00,USD,2,FOMC Member Rosengren Speaks,,,
2020-09-23 17:00:00+00:00,USD,2,FOMC Member Quarles Speaks,,,
2020-09-23 21:45:00+00:00,NZD,2,Trade Balance,1.34,,"evised From -120M>50                              """
2020-09-23 21:45:00+00:00,NZD,2,Trade Balance,-353.0,,"evised From 282M>447                              """
2020-09-23 22:50:00+00:00,JPY,2,Monetary Policy Meeting Minutes,,,
2020-09-24 06:30:00+00:00,CHF,3,SNB Interest Rate Decision,-0.75,-0.75,-0.75
2020-09-24 06:30:00+00:00,CHF,3,SNB Monetary Policy Assessment,,,
2020-09-24 07:00:00+00:00,EUR,2,German Business Expectations,97.7,98.0,"evised From 97.5>97.2                             """
2020-09-24 07:00:00+00:00,EUR,2,German Current Assessment,89.2,89.5,87.9
2020-09-24 07:00:00+00:00,EUR,3,German Ifo Business Climate Index,93.4,93.8,"evised From 92.6>92.5                             """
2020-09-24 07:00:00+00:00,EUR,2,ECB Economic Bulletin,,,
2020-09-24 08:30:00+00:00,EUR,2,ECB LTRO,174.5,,1.308.4
2020-09-24 11:30:00+00:00,USD,3,Initial Jobless Claims,870.0,840.0,"evised From 860K>866                              """
2020-09-24 13:00:00+00:00,GBP,3,BoE Gov Bailey Speaks,,,
2020-09-24 13:00:00+00:00,USD,3,Fed Chair Powell Testifies,,,
2020-09-24 13:00:00+00:00,USD,2,New Home Sales,4.8,-0.1,evised From 13.9
2020-09-24 13:00:00+00:00,USD,3,New Home Sales,1.011,895.0,"evised From 901K>965                              """
2020-09-24 13:00:00+00:00,USD,2,Treasury Secretary Mnuchin Speaks,,,
2020-09-24 14:00:00+00:00,EUR,2,German Buba Wuermeling Speaks,,,
2020-09-24 17:00:00+00:00,USD,2,FOMC Member Williams Speaks,,,
2020-09-25 11:30:00+00:00,USD,3,Core Durable Goods Orders,0.4,1.2,evised From 2.6
2020-09-25 11:30:00+00:00,USD,2,Durable Goods Orders,0.4,1.5,evised From 11.4
2020-09-25 12:00:00+00:00,USD,2,FOMC Member Williams Speaks,,,
2020-09-25 16:00:00+00:00,USD,2,U.S. Baker Hughes Oil Rig Count,183.0,,179
2020-09-25 16:00:00+00:00,USD,2,U.S. Baker Hughes Total Rig Count,261.0,,255
2020-09-25 18:10:00+00:00,USD,2,FOMC Member Williams Speaks,,,
2020-09-25 18:30:00+00:00,GBP,2,CFTC GBP speculative net positions,3.0,,"evised From 3.0K>2.3                              """
2020-09-25 18:30:00+00:00,USD,2,CFTC Crude Oil speculative net positions,472.8,,"evised From 472.8K>449.7                          """
2020-09-25 18:30:00+00:00,USD,2,CFTC Gold speculative net positions,219.1,,"evised From 219.1K>241.1                          """
2020-09-25 18:30:00+00:00,USD,2,CFTC Nasdaq 100 speculative net positions,-134.3,,"evised From -134.3K>-80.9                         """
2020-09-25 18:30:00+00:00,USD,2,CFTC S&amp;P 500 speculative net positions,59.7,,"evised From 59.7K>21.5                            """
2020-09-25 18:30:00+00:00,AUD,2,CFTC AUD speculative net positions,16.3,,16.2
2020-09-25 18:30:00+00:00,JPY,2,CFTC JPY speculative net positions,29.6,,22.9
2020-09-25 18:30:00+00:00,EUR,2,CFTC EUR speculative net positions,190.8,,"evised From 190.8K>178.6                          """
2020-09-28 04:30:00+00:00,GBP,2,Investing.com GBP/USD Index,48.7,,42.9
2020-09-28 04:30:00+00:00,USD,2,Investing.com Gold Index,51.4,,55.1
2020-09-28 04:30:00+00:00,USD,2,Investing.com S&amp;P 500 Index,61.6,,51.4
2020-09-28 04:30:00+00:00,CAD,2,Investing.com USD/CAD Index,53.7,,55.9
2020-09-28 04:30:00+00:00,CHF,2,Investing.com USD/CHF Index,47.2,,56.9
2020-09-28 04:30:00+00:00,AUD,2,Investing.com AUD/USD Index,51.4,,51.8
2020-09-28 04:30:00+00:00,JPY,2,Investing.com USD/JPY Index,44.3,,53.1
2020-09-28 04:30:00+00:00,NZD,2,Investing.com NZD/USD Index,50.9,,47.1
2020-09-28 04:30:00+00:00,EUR,2,Investing.com EUR/USD Index,62.5,,50.6
2020-09-28 08:45:00+00:00,EUR,2,ECB&#39;s Schnabel Speaks,,,
2020-09-28 12:30:00+00:00,EUR,2,German Buba Mauderer Speaks,,,
2020-09-28 12:30:00+00:00,EUR,2,ECB&#39;s Schnabel Speaks,,,
2020-09-28 12:45:00+00:00,EUR,3,ECB President Lagarde Speaks,,,
2020-09-28 17:00:00+00:00,USD,2,FOMC Member Mester Speaks,,,
2020-09-28 22:30:00+00:00,JPY,2,Tokyo Core CPI,-0.2,-0.3,-0.3
2020-09-28 22:30:00+00:00,JPY,2,CPI Tokyo Ex Food and Energy,-0.2,,-0.3
2020-09-29 09:00:00+00:00,EUR,2,German Buba Mauderer Speaks,,,
2020-09-29 11:00:00+00:00,EUR,2,German CPI,-0.2,-0.1,-0.1
2020-09-29 11:30:00+00:00,USD,2,Goods Trade Balance,-82.94,,-80.11
2020-09-29 11:30:00+00:00,USD,2,Retail Inventories Ex Auto,0.9,,0.6
2020-09-29 11:30:00+00:00,CAD,2,RMPI,3.2,,3
2020-09-29 12:00:00+00:00,USD,2,S&amp;P/CS HPI Composite - 20 n.s.a.,3.9,3.8,3.5
2020-09-29 12:15:00+00:00,USD,2,FOMC Member Williams Speaks,,,
2020-09-29 12:30:00+00:00,USD,2,FOMC Member Harker Speaks,,,
2020-09-29 13:00:00+00:00,USD,3,CB Consumer Confidence,101.8,89.2,"evised From 84.8>86.3                             """
2020-09-29 14:40:00+00:00,USD,2,FOMC Member Clarida Speaks,,,
2020-09-29 15:00:00+00:00,EUR,2,German Buba Mauderer Speaks,,,
2020-09-29 16:00:00+00:00,USD,2,FOMC Member Quarles Speaks,,,
2020-09-29 16:00:00+00:00,USD,2,FOMC Member Williams Speaks,,,
2020-09-29 18:00:00+00:00,USD,2,FOMC Member Quarles Speaks,,,
2020-09-29 19:30:00+00:00,USD,2,API Weekly Crude Oil Stock,-0.831,1.4,0.691
2020-09-29 20:45:00+00:00,NZD,2,Building Consents,0.3,,evised From -4.5
2020-09-29 22:50:00+00:00,JPY,2,Industrial Production,1.7,1.5,8.7
2020-09-29 22:50:00+00:00,JPY,2,Retail Sales,-1.9,-3.5,-2.9
2020-09-29 23:00:00+00:00,NZD,2,ANZ Business Confidence,-28.5,,-41.8
2020-09-30 00:00:00+00:00,USD,2,Presidential Debate,,,
2020-09-30 00:00:00+00:00,CNY,2,Chinese Composite PMI,55.1,,54.5
2020-09-30 00:00:00+00:00,CNY,3,Manufacturing PMI,51.5,51.2,51
2020-09-30 00:00:00+00:00,CNY,2,Non-Manufacturing PMI,55.9,,55.2
2020-09-30 00:30:00+00:00,AUD,2,Building Approvals,-1.6,-2.0,12
2020-09-30 00:30:00+00:00,AUD,2,Private Sector Credit,0.0,,-0.1
2020-09-30 00:45:00+00:00,CNY,3,Caixin Manufacturing PMI,53.0,53.1,53.1
2020-09-30 05:00:00+00:00,GBP,2,Business Investment,-26.5,-31.4,-0.3
2020-09-30 05:00:00+00:00,GBP,2,Current Account,-2.8,-0.4,"evised From -21.1B>-20.8                          """
2020-09-30 05:00:00+00:00,GBP,3,GDP,-19.8,-20.4,-2.2
2020-09-30 05:00:00+00:00,GBP,3,GDP,-21.5,-21.7,-1.7
2020-09-30 05:00:00+00:00,GBP,2,Nationwide HPI,0.9,0.5,2
2020-09-30 05:00:00+00:00,GBP,2,Nationwide HPI,5.0,4.5,3.7
2020-09-30 05:00:00+00:00,EUR,2,German Retail Sales,3.1,0.4,evised From -0.9
2020-09-30 06:00:00+00:00,CHF,2,KOF Leading Indicators,113.8,106.5,110.2
2020-09-30 06:20:00+00:00,EUR,3,ECB President Lagarde Speaks,,,
2020-09-30 06:55:00+00:00,EUR,3,German Unemployment Change,-8.0,-8.0,-9
2020-09-30 06:55:00+00:00,EUR,2,German Unemployment Rate,6.3,6.4,6.4
2020-09-30 10:30:00+00:00,EUR,2,German Buba Wuermeling Speaks,,,
2020-09-30 11:15:00+00:00,USD,3,ADP Nonfarm Employment Change,749.0,650.0,"evised From 428K>481                              """
2020-09-30 11:30:00+00:00,USD,3,GDP,-31.4,-31.7,-5
2020-09-30 11:30:00+00:00,USD,2,GDP Price Index,-2.1,-2.0,-2.3
2020-09-30 11:30:00+00:00,CAD,3,GDP,3.0,3.0,6.5
2020-09-30 12:30:00+00:00,USD,2,Seevol Cushing Storage Report,1.177,,0.028
2020-09-30 12:45:00+00:00,USD,2,Chicago PMI,62.4,52.0,51.2
2020-09-30 13:00:00+00:00,USD,3,Pending Home Sales,8.8,3.2,5.9
2020-09-30 13:00:00+00:00,EUR,2,ECB&#39;s Lane Speaks,,,
2020-09-30 13:30:00+00:00,USD,3,Crude Oil Inventories,-1.98,1.569,-1.639
2020-09-30 13:30:00+00:00,USD,2,Cushing Crude Oil Inventories,1.785,1.177,0.004
2020-09-30 13:30:00+00:00,EUR,2,ECB&#39;s Enria Speaks,,,
2020-09-30 14:00:00+00:00,USD,2,FOMC Member Kashkari Speaks,,,
2020-09-30 14:00:00+00:00,USD,2,OPEC Crude Oil Production Algeria (Barrel),0.86,,0.81
2020-09-30 14:00:00+00:00,USD,2,OPEC Crude Oil Production Congo (Barrel),0.28,,0.28
2020-09-30 14:00:00+00:00,USD,2,OPEC Crude Oil Production Gabon (Barrel),0.18,,0.19
2020-09-30 14:00:00+00:00,USD,2,OPEC Crude Oil Production Guinea (Barrel),0.12,,0.11
2020-09-30 14:00:00+00:00,USD,2,OPEC Crude oil Production Iran (Barrel),1.94,,1.94
2020-09-30 14:00:00+00:00,USD,2,OPEC Crude oil Production Iraq (Barrel),3.65,,3.75
2020-09-30 14:00:00+00:00,USD,2,OPEC Crude Oil Production Kuwait (Barrel),2.29,,2.16
2020-09-30 14:00:00+00:00,USD,2,OPEC Crude Oil Production Libya (Barrel),0.11,,0.1
2020-09-30 14:00:00+00:00,USD,2,OPEC Crude Oil Production Nigeria (Barrel),1.48,,1.49
2020-09-30 14:00:00+00:00,USD,2,OPEC Crude oil Production Saudi Arabia (Barrel),8.89,,8.41
2020-09-30 14:00:00+00:00,USD,2,OPEC Crude oil Production UAE (Barrel),2.71,,2.43
2020-09-30 14:00:00+00:00,USD,2,OPEC Crude oil Production Venezuela (Barrel),0.34,,0.34
2020-09-30 16:40:00+00:00,USD,2,FOMC Member Bowman Speaks,,,
2020-09-30 21:00:00+00:00,USD,2,FOMC Member Kaplan Speaks,,,
2020-09-30 21:30:00+00:00,AUD,2,AIG Manufacturing Index,46.7,,49.3
2020-09-30 22:50:00+00:00,JPY,2,Tankan All Big Industry CAPEX,1.4,1.3,3.2
2020-09-30 22:50:00+00:00,JPY,2,Tankan Big Manufacturing Outlook Index,-17.0,-17.0,-27
2020-09-30 22:50:00+00:00,JPY,3,Tankan Large Manufacturers Index,-27.0,-23.0,-34
2020-09-30 22:50:00+00:00,JPY,3,Tankan Large Non-Manufacturers Index,-12.0,-9.0,-17
2020-10-01 02:45:00+00:00,JPY,2,10-Year JGB Auction,0.024,,evised From 0.030
2020-10-01 05:30:00+00:00,CHF,2,Retail Sales,2.5,,evised From 4.1
2020-10-01 05:30:00+00:00,CHF,2,CPI,0.0,0.0,0
2020-10-01 06:30:00+00:00,CHF,2,procure.ch PMI,53.1,54.4,51.8
2020-10-01 06:55:00+00:00,EUR,3,German Manufacturing PMI,56.4,56.6,52.2
2020-10-01 07:00:00+00:00,EUR,2,Manufacturing PMI,53.7,53.7,51.7
2020-10-01 07:30:00+00:00,GBP,3,Manufacturing PMI,54.1,54.3,55.2
2020-10-01 08:00:00+00:00,EUR,2,Unemployment Rate,8.1,8.1,evised From 7.9
2020-10-01 09:00:00+00:00,EUR,3,EU Leaders Summit,,,
2020-10-01 09:20:00+00:00,GBP,2,BoE MPC Member Haldane Speaks,,,
2020-10-01 11:30:00+00:00,USD,2,Core PCE Price Index,0.3,0.3,evised From 0.3
2020-10-01 11:30:00+00:00,USD,2,Core PCE Price Index,1.6,1.4,evised From 1.3
2020-10-01 11:30:00+00:00,USD,3,Initial Jobless Claims,837.0,850.0,"evised From 870K>873                              """
2020-10-01 11:30:00+00:00,USD,2,PCE price index,0.3,,evised From 0.3
2020-10-01 11:30:00+00:00,USD,2,PCE Price index,1.4,,"evised From 1.0>1.1                               """
2020-10-01 11:30:00+00:00,USD,2,Personal Spending,1.0,0.8,evised From 1.9
2020-10-01 11:30:00+00:00,CAD,2,Building Permits,1.7,5.5,evised From -3.0
2020-10-01 12:30:00+00:00,USD,2,FOMC Member Harker Speaks,,,
2020-10-01 12:45:00+00:00,USD,2,Manufacturing PMI,53.2,53.5,53.1
2020-10-01 13:00:00+00:00,USD,2,ISM Manufacturing Employment,49.6,45.8,46.4
2020-10-01 13:00:00+00:00,USD,3,ISM Manufacturing PMI,55.4,56.4,56
2020-10-01 14:00:00+00:00,USD,2,FOMC Member Williams Speaks,,,
2020-10-01 14:45:00+00:00,EUR,2,ECB&#39;s Lane Speaks,,,
2020-10-01 18:00:00+00:00,USD,2,FOMC Member Bowman Speaks,,,
2020-10-01 22:30:00+00:00,JPY,2,Jobs/applications ratio,1.04,1.05,1.08
2020-10-02 00:30:00+00:00,AUD,3,Retail Sales,-4.0,-4.2,3.2
2020-10-02 07:00:00+00:00,EUR,2,German Buba Wuermeling Speaks,,,
2020-10-02 08:00:00+00:00,EUR,2,Core CPI,0.2,,0.4
2020-10-02 08:00:00+00:00,EUR,2,CPI,0.1,,-0.4
2020-10-02 08:00:00+00:00,EUR,3,CPI,-0.3,-0.2,-0.2
2020-10-02 09:00:00+00:00,EUR,2,ECB&#39;s De Guindos Speaks,,,
2020-10-02 11:30:00+00:00,USD,2,Average Hourly Earnings (YoY),4.7,4.8,evised From 4.7
2020-10-02 11:30:00+00:00,USD,2,Average Hourly Earnings,0.1,0.2,evised From 0.4
2020-10-02 11:30:00+00:00,USD,3,Nonfarm Payrolls,661.0,850.0,"evised From 1.371K>1.489                          """
2020-10-02 11:30:00+00:00,USD,2,Participation Rate,61.4,,61.7
2020-10-02 11:30:00+00:00,USD,2,Private Nonfarm Payrolls,877.0,850.0,"evised From 1.027K>1.022                          """
2020-10-02 11:30:00+00:00,USD,3,Unemployment Rate,7.9,8.2,8.4
2020-10-02 12:00:00+00:00,USD,2,FOMC Member Harker Speaks,,,
2020-10-02 13:00:00+00:00,USD,2,Factory Orders,0.7,1.0,evised From 6.4
2020-10-02 13:00:00+00:00,USD,2,Michigan Consumer Expectations,75.6,73.3,68.5
2020-10-02 13:00:00+00:00,USD,2,Michigan Consumer Sentiment,80.4,79.0,74.1
2020-10-02 16:00:00+00:00,USD,2,U.S. Baker Hughes Oil Rig Count,189.0,,183
2020-10-02 16:00:00+00:00,USD,2,U.S. Baker Hughes Total Rig Count,266.0,,261
2020-10-02 18:30:00+00:00,GBP,2,CFTC GBP speculative net positions,-12.7,,"evised From -12.7K>3.0                            """
2020-10-02 18:30:00+00:00,USD,2,CFTC Crude Oil speculative net positions,461.9,,"evised From 461.9K>472.8                          """
2020-10-02 18:30:00+00:00,USD,2,CFTC Gold speculative net positions,243.7,,"evised From 243.7K>219.1                          """
2020-10-02 18:30:00+00:00,USD,2,CFTC Nasdaq 100 speculative net positions,-79.7,,"evised From -134.4K>-134.3                        """
2020-10-02 18:30:00+00:00,USD,2,CFTC S&amp;P 500 speculative net positions,72.2,,"evised From 72.2K>59.7                            """
2020-10-02 18:30:00+00:00,AUD,2,CFTC AUD speculative net positions,8.9,,16.3
2020-10-02 18:30:00+00:00,JPY,2,CFTC JPY speculative net positions,24.8,,29.6
2020-10-02 18:30:00+00:00,EUR,2,CFTC EUR speculative net positions,188.1,,"evised From 188.1K>190.8                          """
2020-10-04 00:45:00+00:00,CNY,2,Chinese Composite PMI,,,55.1
2020-10-04 23:30:00+00:00,AUD,2,NAB Business Confidence,-4.0,,-8
2020-10-04 23:30:00+00:00,JPY,2,Services PMI,46.9,45.6,45
2020-10-05 04:30:00+00:00,GBP,2,Investing.com GBP/USD Index,36.9,,48.7
2020-10-05 04:30:00+00:00,USD,2,Investing.com Gold Index,60.8,,51.4
2020-10-05 04:30:00+00:00,USD,2,Investing.com S&amp;P 500 Index,56.7,,61.6
2020-10-05 04:30:00+00:00,CAD,2,Investing.com USD/CAD Index,55.2,,53.7
2020-10-05 04:30:00+00:00,CHF,2,Investing.com USD/CHF Index,48.6,,47.2
2020-10-05 04:30:00+00:00,AUD,2,Investing.com AUD/USD Index,43.0,,51.4
2020-10-05 04:30:00+00:00,JPY,2,Investing.com USD/JPY Index,49.4,,44.3
2020-10-05 04:30:00+00:00,NZD,2,Investing.com NZD/USD Index,49.8,,50.9
2020-10-05 04:30:00+00:00,EUR,2,Investing.com EUR/USD Index,55.2,,62.5
2020-10-05 05:40:00+00:00,JPY,2,BoJ Governor Kuroda Speaks,,,
2020-10-05 06:55:00+00:00,EUR,2,German Services PMI,50.6,49.1,52.5
2020-10-05 07:00:00+00:00,EUR,2,Markit Composite PMI,50.4,50.1,51.9
2020-10-05 07:00:00+00:00,EUR,2,Services PMI,48.0,47.6,50.5
2020-10-05 07:30:00+00:00,GBP,2,BoE MPC Member Haldane Speaks,,,
2020-10-05 07:30:00+00:00,GBP,3,Composite PMI,56.5,55.7,59.1
2020-10-05 07:30:00+00:00,GBP,3,Services PMI,56.1,55.1,58.8
2020-10-05 08:00:00+00:00,EUR,2,Retail Sales,4.4,2.4,evised From -1.3
2020-10-05 09:00:00+00:00,EUR,2,Eurogroup Meetings,,,
2020-10-05 11:00:00+00:00,EUR,2,German Buba President Weidmann Speaks,,,
2020-10-05 12:45:00+00:00,USD,2,Markit Composite PMI,54.3,54.4,54.6
2020-10-05 12:45:00+00:00,USD,2,Services PMI,54.6,54.6,55
2020-10-05 13:00:00+00:00,USD,2,ISM Non-Manufacturing Employment,51.8,,47.9
2020-10-05 13:00:00+00:00,USD,3,ISM Non-Manufacturing PMI,57.8,56.3,56.9
2020-10-05 18:15:00+00:00,USD,2,FOMC Member Bostic Speaks,,,
2020-10-05 23:30:00+00:00,AUD,2,Trade Balance,2.643,5.154,4.607
2020-10-06 02:30:00+00:00,AUD,3,RBA Interest Rate Decision,0.25,0.25,0.25
2020-10-06 02:30:00+00:00,AUD,3,RBA Rate Statement,,,
2020-10-06 05:00:00+00:00,EUR,2,German Factory Orders,4.5,2.6,evised From 2.8
2020-10-06 06:30:00+00:00,EUR,2,IHS Markit Construction PMI,45.5,,48
2020-10-06 07:30:00+00:00,GBP,3,Construction PMI,56.8,54.0,54.6
2020-10-06 07:35:00+00:00,EUR,3,ECB President Lagarde Speaks,,,
2020-10-06 11:00:00+00:00,USD,3,EIA Short-Term Energy Outlook,,,
2020-10-06 11:30:00+00:00,USD,2,Exports,171.9,,168.1
2020-10-06 11:30:00+00:00,USD,2,Imports,239.0,,231.7
2020-10-06 11:30:00+00:00,USD,2,Trade Balance,-67.1,-66.1,"evised From -63.60B>-63.40                        """
2020-10-06 11:30:00+00:00,CAD,2,Trade Balance,-2.45,-2.0,"evised From -2.45B>-2.53                          """
2020-10-06 12:00:00+00:00,EUR,3,ECB President Lagarde Speaks,,,
2020-10-06 13:00:00+00:00,USD,3,JOLTs Job Openings,6.493,6.685,"evised From 6.618M>6.697                          """
2020-10-06 13:40:00+00:00,USD,3,Fed Chair Powell Speaks,,,
2020-10-06 14:20:00+00:00,NZD,2,GlobalDairyTrade Price Index,2.2,,3.6
2020-10-06 14:30:00+00:00,EUR,2,ECB&#39;s Lane Speaks,,,
2020-10-06 14:45:00+00:00,USD,2,FOMC Member Harker Speaks,,,
2020-10-06 19:30:00+00:00,USD,2,API Weekly Crude Oil Stock,0.951,0.4,-0.831
2020-10-06 21:00:00+00:00,USD,2,FOMC Member Kaplan Speaks,,,
2020-10-06 22:05:00+00:00,JPY,2,BoJ Governor Kuroda Speaks,,,
2020-10-07 05:00:00+00:00,EUR,2,German Industrial Production,-0.2,1.5,evised From 1.2
2020-10-07 06:30:00+00:00,GBP,2,Halifax House Price Index,1.6,1.5,1.6
2020-10-07 06:30:00+00:00,GBP,2,Halifax House Price Index,7.3,,5.2
2020-10-07 08:50:00+00:00,EUR,2,German 10-Year Bund Auction,-0.51,,-0.5
2020-10-07 11:10:00+00:00,EUR,3,ECB President Lagarde Speaks,,,
2020-10-07 12:30:00+00:00,USD,2,Seevol Cushing Storage Report,0.882,,1.177
2020-10-07 13:00:00+00:00,CAD,3,Ivey PMI,54.3,,67.8
2020-10-07 13:30:00+00:00,USD,3,Crude Oil Inventories,0.501,0.294,-1.98
2020-10-07 13:30:00+00:00,USD,2,Cushing Crude Oil Inventories,0.47,0.882,1.785
2020-10-07 16:00:00+00:00,USD,2,FOMC Member Kashkari Speaks,,,
2020-10-07 16:01:00+00:00,USD,2,10-Year Note Auction,0.765,,0.704
2020-10-07 17:00:00+00:00,USD,3,FOMC Meeting Minutes,,,
2020-10-07 17:00:00+00:00,USD,2,FOMC Member Williams Speaks,,,
2020-10-07 17:00:00+00:00,USD,3,FOMC Statement,,,
2020-10-07 18:00:00+00:00,USD,2,FOMC Member Williams Speaks,,,
2020-10-07 22:01:00+00:00,GBP,2,RICS House Price Balance,61.0,40.0,44
2020-10-07 22:50:00+00:00,JPY,2,Adjusted Current Account,1.65,,0.96
2020-10-07 22:50:00+00:00,JPY,2,Current Account n.s.a.,2.103,1.984,1.468
2020-10-07 23:00:00+00:00,NZD,2,ANZ Business Confidence,-14.5,,-28.5
2020-10-08 00:00:00+00:00,JPY,2,BoJ Governor Kuroda Speaks,,,
2020-10-08 04:45:00+00:00,CHF,2,Unemployment Rate n.s.a.,3.2,3.3,3.3
2020-10-08 04:45:00+00:00,CHF,2,Unemployment Rate s.a.,3.3,3.4,3.4
2020-10-08 05:00:00+00:00,EUR,2,German Trade Balance,15.7,18.2,18
2020-10-08 06:25:00+00:00,GBP,3,BoE Gov Bailey Speaks,,,
2020-10-08 06:25:00+00:00,EUR,2,ECB&#39;s Schnabel Speaks,,,
2020-10-08 07:00:00+00:00,EUR,2,ECB&#39;s De Guindos Speaks,,,
2020-10-08 08:30:00+00:00,CHF,2,SNB Chairman Thomas Jordan speaks,,,
2020-10-08 09:15:00+00:00,EUR,2,ECB&#39;s Mersch Speaks,,,
2020-10-08 10:30:00+00:00,EUR,3,ECB Monetary Policy Statement,,,
2020-10-08 10:30:00+00:00,EUR,3,ECB Publishes Account of Monetary Policy Meeting,,,
2020-10-08 11:15:00+00:00,CAD,2,Housing Starts,209.0,240.0,"evised From 262.4K>261.5                          """
2020-10-08 11:30:00+00:00,USD,3,Initial Jobless Claims,840.0,820.0,"evised From 837K>849                              """
2020-10-08 11:30:00+00:00,CAD,2,BoC Gov Council Member Macklem Speaks,,,
2020-10-08 15:10:00+00:00,USD,2,FOMC Member Rosengren Speaks,,,
2020-10-08 21:00:00+00:00,USD,2,FOMC Member Kaplan Speaks,,,
2020-10-08 22:30:00+00:00,JPY,2,Household Spending,-6.9,-6.9,-7.6
2020-10-08 22:30:00+00:00,JPY,2,Household Spending,1.7,3.2,-6.5
2020-10-08 23:30:00+00:00,AUD,2,RBA Financial Stability Review,,,
2020-10-09 00:30:00+00:00,AUD,2,Home Loans,13.6,,10.7
2020-10-09 00:45:00+00:00,CNY,2,Caixin Services PMI,54.8,,54
2020-10-09 00:45:00+00:00,CNY,2,Chinese Composite PMI,54.5,,55.1
2020-10-09 05:00:00+00:00,GBP,3,GDP,2.1,,evised From 6.6
2020-10-09 05:00:00+00:00,GBP,2,Industrial Production,0.3,2.5,5.2
2020-10-09 05:00:00+00:00,GBP,3,Manufacturing Production,0.7,3.0,evised From 6.3
2020-10-09 05:00:00+00:00,GBP,3,Monthly GDP 3M/3M Change,8.0,,evised From -7.6
2020-10-09 05:00:00+00:00,GBP,2,Trade Balance,-9.01,-9.0,-8.64
2020-10-09 05:00:00+00:00,GBP,2,Trade Balance Non-EU,-2.31,-2.8,-2.36
2020-10-09 10:10:00+00:00,GBP,2,NIESR GDP Estimate,15.2,,evised From 7.0
2020-10-09 11:30:00+00:00,CAD,3,Employment Change,378.2,156.6,245.8
2020-10-09 11:30:00+00:00,CAD,2,Unemployment Rate,9.0,9.7,10.2
2020-10-09 15:00:00+00:00,USD,2,WASDE Report,,,
2020-10-09 16:00:00+00:00,USD,2,U.S. Baker Hughes Oil Rig Count,193.0,,189
2020-10-09 16:00:00+00:00,USD,2,U.S. Baker Hughes Total Rig Count,269.0,,266
2020-10-09 18:30:00+00:00,GBP,2,CFTC GBP speculative net positions,-11.3,,"evised From -11.3K>-12.7                          """
2020-10-09 18:30:00+00:00,USD,2,CFTC Crude Oil speculative net positions,471.5,,"evised From 471.5K>461.9                          """
2020-10-09 18:30:00+00:00,USD,2,CFTC Gold speculative net positions,248.6,,"evised From 248.6K>243.7                          """
2020-10-09 18:30:00+00:00,USD,2,CFTC Nasdaq 100 speculative net positions,-75.0,,"evised From -75.0K>-79.7                          """
2020-10-09 18:30:00+00:00,USD,2,CFTC S&amp;P 500 speculative net positions,74.0,,"evised From 74.0K>72.2                            """
2020-10-09 18:30:00+00:00,AUD,2,CFTC AUD speculative net positions,10.8,,8.9
2020-10-09 18:30:00+00:00,JPY,2,CFTC JPY speculative net positions,21.1,,24.8
2020-10-09 18:30:00+00:00,EUR,2,CFTC EUR speculative net positions,174.3,,"evised From 174.3K>188.1                          """
2020-10-12 04:30:00+00:00,GBP,2,Investing.com GBP/USD Index,37.9,,36.9
2020-10-12 04:30:00+00:00,USD,2,Investing.com Gold Index,53.7,,60.8
2020-10-12 04:30:00+00:00,USD,2,Investing.com S&amp;P 500 Index,52.5,,56.7
2020-10-12 04:30:00+00:00,CAD,2,Investing.com USD/CAD Index,55.9,,55.2
2020-10-12 04:30:00+00:00,CHF,2,Investing.com USD/CHF Index,50.3,,48.6
2020-10-12 04:30:00+00:00,AUD,2,Investing.com AUD/USD Index,44.4,,43
2020-10-12 04:30:00+00:00,JPY,2,Investing.com USD/JPY Index,47.7,,49.4
2020-10-12 04:30:00+00:00,NZD,2,Investing.com NZD/USD Index,50.5,,49.8
2020-10-12 04:30:00+00:00,EUR,2,Investing.com EUR/USD Index,47.8,,55.2
2020-10-12 07:00:00+00:00,GBP,2,MPC Member Ramsden Speaks,,,
2020-10-12 07:45:00+00:00,EUR,2,ECB&#39;s Schnabel Speaks,,,
2020-10-12 10:00:00+00:00,EUR,3,ECB President Lagarde Speaks,,,
2020-10-12 13:00:00+00:00,GBP,2,MPC Member Haskel Speaks,,,
2020-10-12 14:00:00+00:00,EUR,2,ECB&#39;s De Guindos Speaks,,,
2020-10-12 15:00:00+00:00,GBP,3,BoE Gov Bailey Speaks,,,
2020-10-12 15:45:00+00:00,EUR,2,ECB&#39;s Panetta Speaks,,,
2020-10-12 20:45:00+00:00,NZD,2,Electronic Card Retail Sales,5.4,,evised From -7.9
2020-10-12 22:01:00+00:00,GBP,2,BRC Retail Sales Monitor,6.1,,4.7
2020-10-13 02:01:00+00:00,CNY,2,Exports,9.9,10.0,9.5
2020-10-13 02:02:00+00:00,CNY,2,Imports,13.2,0.3,-2.1
2020-10-13 02:15:00+00:00,CNY,2,Trade Balance (USD),37.0,58.0,58.93
2020-10-13 05:00:00+00:00,GBP,3,Average Earnings Index +Bonus,0.0,-0.6,-1
2020-10-13 05:00:00+00:00,GBP,3,Claimant Count Change,28.0,78.8,73.7
2020-10-13 05:00:00+00:00,GBP,2,Employment Change 3M/3M,-153.0,-30.0,-12
2020-10-13 05:00:00+00:00,GBP,2,Labour Productivity,-2.0,,-0.5
2020-10-13 05:00:00+00:00,GBP,2,Unemployment Rate,4.5,4.3,4.1
